orb_num,name,website,revenue_range,employee_range
7437973,Steubenville Pike Auto,http://steubenvillepike.com,1M - 10M,10 - 50
9513223,Huatai Securities,http://htsc.com.cn,> 1B,"5,000 - 10,000"
12798546,Aluminum Corp. of China,http://chalco.com.cn,> 1B,"> 10,000"
8417722,Bank of Chongqing,http://cqcbank.com,> 1B,"1,000 - 5,000"
11569530,"Energy Optimizers, USA",http://energyoptusa.com,1M - 10M,1 - 10
12372820,Synovus Financial Corp.,http://synovus.com,200M - 1B,"1,000 - 5,000"
12117179,Blink Marketing,http://blinkmarketing.com,1M - 10M,1 - 10
13229796,Computer Sciences,http://csc.com,> 1B,"> 10,000"
12027704,AllOver Media,http://allovermedia.com,10M - 50M,50 - 200
11818793,RBA,http://rbaconsulting.com,10M - 50M,200 - 500
12404958,Gainsight,http://gainsight.com,10M - 50M,50 - 200
15410101,Sonic Automotive,http://sonicautomotive.com,> 1B,"5,000 - 10,000"
12539623,Boston Beer Co Inc,http://samadams.com,200M - 1B,"1,000 - 5,000"
11386241,IPC The Hospitalist Company,http://ipcpatientcare.com,200M - 1B,"1,000 - 5,000"
12322772,Assa Abloy,http://assaabloy.com,> 1B,"> 10,000"
12298132,Trinity Logistics,http://trinitylogistics.com,200M - 1B,200 - 500
7302002,I.T. Source,http://itsourcecorp.net,100M - 200M,10 - 50
11331846,Nokia,http://nokia.com,> 1B,"> 10,000"
10590244,Tango Networks,http://tango-networks.com,1M - 10M,10 - 50
11995232,i-Connect,http://iconnectgroup.com,1M - 10M,10 - 50
12645864,Urban Science,http://urbanscience.com,100M - 200M,"500 - 1,000"
12953101,EchoStar,http://echostar.com,> 1B,"1,000 - 5,000"
7819154,Gansu Jiu Steel Group Hongxing Iron & Steel,http://jiugang.com.cn,> 1B,"> 10,000"
11980612,CenseoHealth,http://censeohealth.com,100M - 200M,200 - 500
12707483,Eby-Brown,http://eby-brown.com,> 1B,"1,000 - 5,000"
12682931,New York Life Insurance,http://newyorklife.com,> 1B,"> 10,000"
11780896,Fifth Third Bancorp,http://53.com,> 1B,"> 10,000"
12431438,Argo Marketing Group,http://argomarketing.com,10M - 50M,200 - 500
7449658,Petronas,http://petronas.com.my,> 1B,"> 10,000"
9871242,HSN,http://hsni.com,> 1B,"5,000 - 10,000"
51040697,FCB Financial Holdings Inc,http://floridacommunitybank.com,100M - 200M,"500 - 1,000"
8962281,Solvay,http://solvay.com,> 1B,"> 10,000"
12222110,Advanced BioEnergy,http://advancedbioenergy.com,200M - 1B,50 - 200
13183693,Cornerstone Advisors Group,http://cornerstone-advisors.com,10M - 50M,50 - 200
11361961,Infosmart Systems,http://infosmartsys.com,1M - 10M,50 - 200
12133115,Wave Direct,http://wave-direct.com,1M - 10M,1 - 10
12616866,Southern Botanical,http://southernbotanical.com,10M - 50M,200 - 500
8469608,Landry's,http://landrysinc.com,> 1B,"> 10,000"
11162644,Formula PR,http://formulapr.com,10M - 50M,50 - 200
11794504,China FAW Group,http://faw.com.cn,> 1B,"> 10,000"
12474747,"CVR Energy, Inc.",http://cvrenergy.com,> 1B,"1,000 - 5,000"
12070217,Capstone Information Technologies,http://capstoneitinc.com,1M - 10M,10 - 50
11075675,OSI Group,http://osigroup.com,> 1B,"> 10,000"
8303266,Industries Qatar,http://industriesqatar.com.qa,> 1B,"1,000 - 5,000"
12720260,Appia,http://appia.com,10M - 50M,50 - 200
13062235,Seadrill Ltd,http://seadrill.com,> 1B,"5,000 - 10,000"
35506549,Voya Financial,http://voya.com,> 1B,"5,000 - 10,000"
12724050,Che International Group,http://cheinternationalgroup.com,10M - 50M,50 - 200
11017608,Regulatory & Quality Solutions,http://rqteam.com,1M - 10M,10 - 50
11536329,Bio Soil Enhancers,http://sumagrow.com,1M - 10M,10 - 50
12978799,Centre Technologies,http://centretechnologies.com,10M - 50M,50 - 200
11937103,Fox Collection Center,http://foxcollection.com,1M - 10M,10 - 50
12083045,Forest Laboratories,http://frx.com,> 1B,"5,000 - 10,000"
12063171,Arlington Resources,http://arlingtonresources.com,1M - 10M,200 - 500
11939543,K-VA-T Food Stores,http://foodcity.com,> 1B,"> 10,000"
51040540,Green Bancorp Inc,http://greenbank.com,50M - 100M,200 - 500
35506626,Genesee & Wyoming,http://gwrr.com,> 1B,"5,000 - 10,000"
12979006,HighPoint Global,http://highpointglobal.com,50M - 100M,50 - 200
11217238,RHB Capital,http://rhb.com.my,> 1B,"> 10,000"
12763497,Prime Solutions,http://primeso.com,10M - 50M,50 - 200
11499584,Hawaiian Falls,http://hfalls.com,10M - 50M,10 - 50
11869829,Andritz,http://andritz.com,> 1B,"> 10,000"
9440483,PGE,http://pgesa.pl,> 1B,"> 10,000"
8341385,BayWa,http://baywa.de,> 1B,"> 10,000"
13109076,Mizuho Financial Group,http://mizuho-fg.co.jp,> 1B,"> 10,000"
11415438,Secured Retail Networks,http://securedretail.com,1M - 10M,1 - 10
12864260,Zodiac Aerospace,http://zodiacaerospace.com,> 1B,"> 10,000"
11400078,DZ Bank,http://dzbank.com,> 1B,"> 10,000"
11102421,Delaware Resource Group/Busey Group,http://drgok.com,50M - 100M,"500 - 1,000"
7845809,Hong Leong Financial,http://hongleong.com,> 1B,"5,000 - 10,000"
12937118,McGregor Homes,http://mcgregorhomes.net,1M - 10M,1 - 10
12409417,Code42,http://code42.com,50M - 100M,200 - 500
11142463,Magellan Search & Staffing,http://magellangroup.com,1M - 10M,50 - 200
9503079,NHPC,http://nhpcindia.com,> 1B,"> 10,000"
12086567,eCapital Advisors,http://ecapitaladvisors.com,10M - 50M,10 - 50
7875628,Yamada Denki,http://yamada-denki.jp,> 1B,"> 10,000"
11140327,Boyce Design & Contracting,http://boycedesign.com,1M - 10M,10 - 50
10369691,Integrated Database Systems,http://idb-sys.com,1M - 10M,10 - 50
35506593,Tailored Brands,http://tailoredbrands.com,> 1B,"> 10,000"
12597173,Clutch Group,http://clutchgroup.com,10M - 50M,200 - 500
51041012,Aerohive Networks Inc,http://aerohive.com,100M - 200M,"500 - 1,000"
12735327,Kansai Electric Power,http://kepco.co.jp,> 1B,"> 10,000"
9641215,Catamaran,http://sxc.com,> 1B,"1,000 - 5,000"
13174580,Keyence,http://keyence.co.jp,> 1B,"1,000 - 5,000"
12549646,Roll Global,http://roll.com,> 1B,"5,000 - 10,000"
7217490,Adroit Associates,http://adroitassociates.com,1M - 10M,50 - 200
11425703,Smartware Group,http://bigfootcmms.com,1M - 10M,10 - 50
12575022,Integrated Care Management,http://integratedcare.com,10M - 50M,50 - 200
11756965,WeddingWire,http://weddingwire.com,10M - 50M,200 - 500
9594994,SIG,http://sig.org,1M - 10M,10 - 50
11975038,Blackpoint IT Services,http://blackpoint-it.com,10M - 50M,50 - 200
12105057,AIS Engineering,http://aisengineering.com,10M - 50M,10 - 50
12903111,ICICI Bank Ltd,http://icicibank.com,> 1B,"> 10,000"
15276816,Equinix,http://equinix.com,> 1B,"5,000 - 10,000"
9235640,Flat World Supply Chain,http://flatworldsc.com,10M - 50M,10 - 50
11979830,Oriental Land,http://olc.co.jp,> 1B,"1,000 - 5,000"
12174894,ABM Industries,http://abm.com,> 1B,"> 10,000"
12874349,Lukoil,http://lukoil.com,> 1B,"> 10,000"
11849360,Broadridge Financial Solutions,http://broadridge.com,> 1B,"5,000 - 10,000"
11872639,Christian Brothers Automotive,http://cbac.com,10M - 50M,50 - 200
12007343,TGG Accounting,http://tgg-accounting.com,1M - 10M,50 - 200
8504632,Powder X Coating Systems,http://powderx.com,1M - 10M,1 - 10
12120120,MetaRetail,http://metaretail.com,10M - 50M,10 - 50
11345506,Smilebuilderz,http://smilebuilderz.com,10M - 50M,50 - 200
12842341,ShayCore Enterprises,http://shaycore.com,1M - 10M,50 - 200
13063616,Bouygues,http://bouygues.com,> 1B,"> 10,000"
12708472,Showa Shell Sekiyu,http://showa-shell.co.jp,> 1B,"5,000 - 10,000"
9263410,Alfresa Holdings,http://alfresa.com,> 1B,"> 10,000"
13073381,Michael Page International,http://page.com,10M - 50M,200 - 500
12209773,Texas Instruments,http://ti.com,> 1B,"> 10,000"
11850986,Decypher Technologies,http://decypher.com,10M - 50M,200 - 500
8359861,Bank of Nagoya,http://meigin.com,200M - 1B,"1,000 - 5,000"
12310368,Waldon Studio Architects,http://waldonstudio.com,1M - 10M,10 - 50
1343151,VF,http://vfc.com,> 1B,"> 10,000"
8962240,Yunnan Baiyao Group,http://yunnanbaiyao.com.cn,> 1B,"5,000 - 10,000"
12446102,Wine Chateau,http://winechateau.com,10M - 50M,50 - 200
11075112,Integrated Paper Services,http://ipstesting.com,1M - 10M,50 - 200
12258289,Neste Oil,http://nesteoil.com,> 1B,"5,000 - 10,000"
14413193,Northwestern Mutual,http://northwesternmutual.com,> 1B,"5,000 - 10,000"
12623963,Bravo Wellness,http://bravowell.com,10M - 50M,50 - 200
12287503,TransMontaigne,http://transmontaigne.com,> 1B,"> 10,000"
11459047,T1Visions,http://t1visions.com,1M - 10M,10 - 50
10940827,City Developments,http://cdl.com.sg,> 1B,"> 10,000"
7373940,Good Technology,http://good.com,100M - 200M,"500 - 1,000"
9626021,Thousand Hills Cattle Company,http://thousandhillscattleco.com,10M - 50M,1 - 10
9876226,Willis Towers Watson,http://willistowerswatson.com,> 1B,"> 10,000"
12719037,Diablo Media,http://diablomedia.com,10M - 50M,10 - 50
13159456,Galaxy Entertainment,http://kwcml.com,> 1B,"> 10,000"
11312439,Sichuan Changhong Electric,http://changhong.com,> 1B,"> 10,000"
12145829,Intelligent Interiors,http://intelligentinteriors.net,10M - 50M,10 - 50
12439941,PG&E Corp.,http://pgecorp.com,> 1B,"> 10,000"
7518320,LIG Insurance,http://lig.co.kr,> 1B,"1,000 - 5,000"
14681458,KeyCorp,http://key.com,> 1B,"> 10,000"
11318486,Saudi Electricity,http://com.sa,> 1B,"> 10,000"
16318897,YRC Worldwide,http://yrcw.com,> 1B,"> 10,000"
12435316,Cosemi Technologies,http://cosemi.com,1M - 10M,10 - 50
12113743,Genesis Consulting Partners,http://genesisconsulting.com,1M - 10M,10 - 50
9870625,Resolute Forest Products,http://resolutefp.com,> 1B,"5,000 - 10,000"
2208045,Monsanto,http://monsanto.com,> 1B,"> 10,000"
12014225,Advanced Office Products,http://aopinc.com,1M - 10M,10 - 50
13169854,Shionogi & Co.,http://shionogi.co.jp,> 1B,"5,000 - 10,000"
13017293,Sears Holdings,http://searsholdings.com,> 1B,"> 10,000"
8152324,Genting,http://genting.com.my,> 1B,"> 10,000"
12526476,BlueWater Technologies Group,http://bluewatertech.com,50M - 100M,50 - 200
12889378,Charoen Pokphand Foods,http://cpfworldwide.com,> 1B,"> 10,000"
670506,Pointmarc,http://pointmarc.com,10M - 50M,50 - 200
2639951,Michaels Cos.,http://michaels.com,> 1B,"> 10,000"
7622157,Asustek Computer,http://asus.com.tw,> 1B,"> 10,000"
66300,Lawson,http://lawson.co.jp,> 1B,"5,000 - 10,000"
12094250,Holst Architecture,http://holstarc.com,1M - 10M,10 - 50
12742339,Framework Communications,http://fwccom.com,1M - 10M,10 - 50
11460087,Samsung Electronics,http://samsung.com,> 1B,"> 10,000"
12574168,Elevate Technology Solutions,http://elevatets.com,10M - 50M,50 - 200
12851375,GDF Suez,http://gdfsuez.com,> 1B,"> 10,000"
12421613,Molson Coors Brewing,http://molsoncoors.com,> 1B,"> 10,000"
11075627,Mondelēz International,http://kraft.com,> 1B,"> 10,000"
13063335,Frontier Communications,http://frontier.com,> 1B,"> 10,000"
12134093,Community Health Systems,http://chs.net,> 1B,"> 10,000"
2048781,Newmont Mining,http://newmont.com,> 1B,"> 10,000"
12497681,Shea Writing & Training Solutions,http://sheaws.com,1M - 10M,10 - 50
8519812,Meatheads,http://meatheadsburgers.com,10M - 50M,200 - 500
1019260,Wells Fargo,http://wellsfargo.com,> 1B,"> 10,000"
13133980,Norilsk Nickel,http://nornik.ru,> 1B,"> 10,000"
12982227,New Wave Surgical,http://newwavesurgical.com,10M - 50M,50 - 200
15350860,Graham Holdings,http://ghco.com,> 1B,"> 10,000"
11142456,Hassett Willis,http://hassettwillis.com,10M - 50M,50 - 200
11772416,Studio Calico,http://studiocalico.com,1M - 10M,10 - 50
12964665,Unilever,http://unilever.com,> 1B,"> 10,000"
11935721,The Institute for Wealth Management,http://instituteforwealth.com,1M - 10M,1 - 10
15502413,KKR,http://kkr.com,> 1B,"1,000 - 5,000"
11996745,SingTel,http://singtel.com,> 1B,"> 10,000"
12083513,Vietin Bank,http://vietinbank.vn,> 1B,"> 10,000"
12281516,Power-Tek,http://powertekcorporation.com,10M - 50M,50 - 200
12493538,Bulbs.com,http://bulbs.com,10M - 50M,50 - 200
12396539,ServiceMaster Global Holdings,http://servicemaster.com,> 1B,"> 10,000"
12563443,Canara Bank,http://canbankindia.com,> 1B,"> 10,000"
12870583,PeriShip,http://periship.com,10M - 50M,10 - 50
11217253,Banca CARIGE,http://carige.it,> 1B,"5,000 - 10,000"
11878347,RDS Solutions,http://rdssolutions.com,1M - 10M,10 - 50
12507865,BioPharm Systems,http://biopharm.com,10M - 50M,50 - 200
35506536,Aretec,http://rcscapital.com,> 1B,"1,000 - 5,000"
8326957,Hindustan Unilever,http://hll.com,,
11856306,TrendHR,http://trendhr.com,100M - 200M,10 - 50
16942478,MICROSOFT CORPORATION,http://microsoft.com,> 1B,"> 10,000"
2662565,CMS Energy,http://cmsenergy.com,> 1B,"5,000 - 10,000"
11873252,Magenium Solutions,http://magenium.com,1M - 10M,10 - 50
12943376,USG,http://usg.com,> 1B,"5,000 - 10,000"
7473329,Zivelo,http://zivelo.com,10M - 50M,10 - 50
13194593,Evans Enterprises,http://goevans.com,50M - 100M,200 - 500
11511275,EdgeSys,http://edgesys.com,1M - 10M,10 - 50
12189654,ProSol Associates,http://prosolassociates.com,1M - 10M,10 - 50
12613776,Nuvento,http://nuvento.com,1M - 10M,50 - 200
12575135,Biomatrica,http://biomatrica.com,1M - 10M,10 - 50
8111625,Sinohydro Group,http://sinohydro.com,> 1B,"> 10,000"
8476388,KNR Hospitality Group,http://knrhospitality.com,10M - 50M,200 - 500
8479300,Perfect Power Wash,http://perfectpowerwash.com,1M - 10M,10 - 50
11954962,"Apple, Inc.",http://apple.com,> 1B,"> 10,000"
13083739,Excelsior Defense,http://excelsiordefense.com,1M - 10M,200 - 500
11809747,TekScape,http://tekscape.com,10M - 50M,10 - 50
12371610,Salzgitter,http://salzgitter-ag.de,> 1B,"> 10,000"
14176101,Alcoa,http://alcoa.com,> 1B,"> 10,000"
13082513,Laboratory Corp. of America,http://labcorp.com,> 1B,"> 10,000"
12383699,HT Hackney,http://hthackney.com,> 1B,"1,000 - 5,000"
15289482,Seaboard,http://seaboardcorp.com,> 1B,"> 10,000"
12850829,Whitbread,http://whitbread.co.uk,> 1B,"> 10,000"
12533177,MobileOne,http://mobileonellc.com,50M - 100M,50 - 200
16379549,China Telecom Corporation Limited,http://chinatelecom-h.com,> 1B,"> 10,000"
11989325,Visa,http://visa.com,> 1B,"> 10,000"
12721836,Boxman Studios,http://boxmanstudios.com,1M - 10M,10 - 50
9053047,Sutherland Global Services,http://sutherlandglobal.com,200M - 1B,"> 10,000"
12656543,Glacier Payments,http://glacierpayments.com,1M - 10M,1 - 10
8335841,Telecom Italia,http://telecomitalia.it,> 1B,"> 10,000"
12847960,NGL Energy Partners,http://nglenergypartners.com,> 1B,"1,000 - 5,000"
12912698,Wolters Kluwer,http://wolterskluwer.com,> 1B,"> 10,000"
11538170,Urban Partners Construction,http://urbanpartnersgroup.com,1M - 10M,1 - 10
12969662,Virtusa Corporation,http://virtusa.com,200M - 1B,"> 10,000"
13097032,Suncorp Group,http://suncorp.com.au,> 1B,"> 10,000"
12064790,Phone Power,http://phonepower.com,10M - 50M,50 - 200
11075106,TexPro Painters,http://texpropainters.com,1M - 10M,10 - 50
2258001,Genesis Energy,http://genesisenergy.com,> 1B,"1,000 - 5,000"
8749240,Windy City Limousine,http://windycitylimos.com,10M - 50M,200 - 500
2108264,Parmalat,http://parmalat.it,> 1B,"> 10,000"
11538182,Wren,http://wrenstudio.com,1M - 10M,10 - 50
12623310,Maxpcb,http://maxpcb.com,1M - 10M,1 - 10
14352937,Jones Lang LaSalle,http://jll.com,> 1B,"> 10,000"
12987853,Fishbowl Inventory,http://fishbowlinventory.com,10M - 50M,50 - 200
11102501,Perdue,http://perdue.com,> 1B,"> 10,000"
11080387,SocialRadius,http://socialradius.com,1M - 10M,10 - 50
12473574,Richfield Hospitality,http://richfield.com,10M - 50M,"1,000 - 5,000"
11930665,STAR Collaborative,http://starcollaborative.com,10M - 50M,1 - 10
7449310,Advanced Info Service,http://ais.co.th,> 1B,"5,000 - 10,000"
12613568,GST,http://gstes.com,50M - 100M,50 - 200
8593237,Yunnan Yuntianhua,http://yyth.com.cn,> 1B,"> 10,000"
12615023,3i People,http://3ipeople.com,10M - 50M,50 - 200
12414552,GourmetGiftBaskets.com,http://gourmetgiftbaskets.com,10M - 50M,50 - 200
12265549,Expect Payment Solutions,http://expectps.com,1M - 10M,10 - 50
12828283,JFE Holdings,http://jfe-holdings.co.jp,> 1B,"> 10,000"
11075682,Raley's,http://raleys.com,> 1B,"> 10,000"
15406786,Sherwin-Williams,http://sherwin.com,> 1B,"> 10,000"
11416417,Dean & Draper Insurance Agency,http://deandraper.com,10M - 50M,50 - 200
11019729,Partners In Leadership,http://ozprinciple.com,10M - 50M,50 - 200
13106405,SABMiller,http://sabmiller.com,> 1B,"> 10,000"
9308927,Saint-Gobain,http://saint-gobain.com,> 1B,"> 10,000"
11339100,Maestro Technologies,http://maestro.com,1M - 10M,50 - 200
14951074,Vectren,http://vectren.com,> 1B,"5,000 - 10,000"
11985945,Digital Roots,http://digitalroots.com,1M - 10M,10 - 50
12172135,M33 Integrated Solutions,http://m33integrated.com,10M - 50M,50 - 200
13031461,US Diagnostics,http://usdiagnostics.com,10M - 50M,10 - 50
7445692,Banco Bilbao Vizcaya Argentaria,http://bbva.com,> 1B,"> 10,000"
7897031,eLan Technologies,http://elantecs.com,1M - 10M,50 - 200
13035239,Family Dollar Stores,http://familydollar.com,> 1B,"> 10,000"
9790634,You Need A Budget,http://youneedabudget.com,1M - 10M,10 - 50
11576167,Nielsen Holdings,http://nielsen.com,> 1B,"> 10,000"
11832854,Alinma Bank,http://alinma.com,200M - 1B,"1,000 - 5,000"
15055459,Systemax,http://systemax.com,> 1B,"1,000 - 5,000"
12624243,Signature Hardware,http://signaturehardware.com,50M - 100M,50 - 200
12034246,Drivers History,http://drivershistory.com,1M - 10M,10 - 50
12930316,Lexington Wealth Management,http://lexingtonwealth.com,1M - 10M,10 - 50
12260431,WayPoint Systems,http://waypointsys.com,10M - 50M,10 - 50
12167221,Schneider National,http://schneider.com,> 1B,"> 10,000"
12898655,SportsSignup,http://sportssignup.com,1M - 10M,10 - 50
11802767,Billiards.com,http://billiards.com,1M - 10M,10 - 50
12203408,H&M,http://hm.com,> 1B,"> 10,000"
11383219,eSolution Artchitects,http://e-sainc.com,1M - 10M,50 - 200
12551507,Space Saving Solutions,http://spacesolved.com,1M - 10M,1 - 10
14819684,China Pacific Insurance,http://cpic.com.cn,> 1B,"> 10,000"
13002091,Choicelunch,http://choicelunch.com,10M - 50M,50 - 200
15178832,First American Financial,http://firstam.com,> 1B,"> 10,000"
7444298,China National Petroleum,http://cnpc.com.cn,> 1B,"> 10,000"
11388970,Huawei Investment & Holding,http://huawei.com,> 1B,"> 10,000"
15372936,Lowe's,http://lowes.com,> 1B,"> 10,000"
12776862,SightLine Health,http://sightlinehealth.com,10M - 50M,50 - 200
7375833,Pizza Factory,http://pizzafactory.com,1M - 10M,10 - 50
13056773,Advisory Board Company,http://advisoryboardcompany.com,,
12475145,deciBel Research,http://decibelresearch.com,10M - 50M,50 - 200
11792024,A/R Allegiance Group,http://arallegiance.com,1M - 10M,10 - 50
11388465,Southern Point,http://southernpointco.com,1M - 10M,1 - 10
12596035,GlaxoSmithKline,http://gsk.com,> 1B,"> 10,000"
12414228,Prime Technology Group,http://primetgi.com,10M - 50M,10 - 50
35506566,Hill-Rom Holdings,http://hill-rom.com,> 1B,"5,000 - 10,000"
8349927,The Talance Group,http://talancegroup.com,1M - 10M,10 - 50
12452686,Onco360,http://onco360.com,100M - 200M,50 - 200
12920575,The Brixton Group,http://brixton.net,10M - 50M,10 - 50
12933193,SynCardia Systems,http://syncardia.com,10M - 50M,50 - 200
12714943,Wuhan Iron & Steel,http://wisco.com.cn,> 1B,"> 10,000"
12748587,Gorilla Capital,http://gorillacapital.com,50M - 100M,10 - 50
7310813,Mitsubishi Heavy Industries,http://mhi.co.jp,> 1B,"> 10,000"
11339061,Forward Health,http://forwardhealth.com,1M - 10M,1 - 10
8349926,Vivo Clothing,http://vivoclothing.com,1M - 10M,50 - 200
12804770,DBAK,http://dbak.com,10M - 50M,10 - 50
12831372,DMC Consultants,http://dmcgroupusa.com,1M - 10M,10 - 50
12067553,Intesa Sanpaolo,http://intesasanpaolo.com,> 1B,"> 10,000"
12211074,Primatics Financial,http://primaticsfinancial.com,10M - 50M,200 - 500
11780603,Scotlynn USA Division,http://scotlynn.com,10M - 50M,10 - 50
13200436,CorpBanca,http://corpbanca.cl,> 1B,"1,000 - 5,000"
12096119,Autoshop Solutions,http://autoshopsolutions.com,1M - 10M,10 - 50
12741999,ProSight Specialty Insurance Group,http://prosightspecialty.com,200M - 1B,200 - 500
12394267,Dolls Kill,http://dollskill.com,1M - 10M,10 - 50
1430153,Universal,http://universalcorp.com,> 1B,"> 10,000"
12478494,Sakonent,http://sakonent.com,1M - 10M,50 - 200
8067023,Axiall,http://axiall.com,> 1B,"5,000 - 10,000"
9572159,Weston (George),http://weston.ca,> 1B,"> 10,000"
8277076,Henkel,http://henkel.com,> 1B,"> 10,000"
7449318,Rural Electrification,http://recindia.nic.in,> 1B,"500 - 1,000"
11070167,LyondellBasell Industries,http://lyondellbasell.com,> 1B,"> 10,000"
11543818,Blood Hound Underground Utility Locators,http://bhug.com,1M - 10M,10 - 50
9216397,Innovative-IDM,http://innovativeidm.com,10M - 50M,50 - 200
12438181,Dynalabs,http://dynalabs.us,1M - 10M,10 - 50
12592691,Malone Workforce Solutions,http://malonesolutions.com,100M - 200M,"1,000 - 5,000"
12846709,Searce,http://searce.com,1M - 10M,200 - 500
12300151,BNP Paribas,http://bnpparibas.com,> 1B,"> 10,000"
12226852,Guitar Center,http://guitarcenter.com,> 1B,"5,000 - 10,000"
2433873,Burlington Stores,http://burlingtonstores.com,> 1B,"> 10,000"
7473977,Daiichi Sankyo,http://daiichisankyo.co.jp,> 1B,"> 10,000"
2617433,Peter Kiewit Sons',http://kiewit.com,> 1B,"> 10,000"
8590953,International Paper,http://internationalpaper.com,> 1B,"> 10,000"
12006136,Tennant Company,http://tennantco.com,200M - 1B,"1,000 - 5,000"
9604324,"Radius (Annapolis, MD)",http://radiusworldwide.com,10M - 50M,50 - 200
8445515,It Works!,http://itworksglobal.com,200M - 1B,50 - 200
11763801,Inkovation,http://inkovation.net,1M - 10M,10 - 50
8240717,Lotte Chemical,http://hpc.co.kr,> 1B,"1,000 - 5,000"
13237225,ACM Capital Partners,http://acmcapitalpartners.com,1M - 10M,10 - 50
11458519,Gold Refinery of San Diego,http://sdgoldrefinery.com,10M - 50M,1 - 10
11822804,Mazzone Management Group,http://mazzonehospitality.com,10M - 50M,"1,000 - 5,000"
7326704,Specialty Coating & Laminating,http://specoat.com,10M - 50M,50 - 200
11375723,HGS Worldwide,http://hickoryground.com,10M - 50M,10 - 50
15112613,R.R. Donnelley & Sons,http://rrdonnelley.com,> 1B,"> 10,000"
2645344,PNC Financial Services Group,http://pnc.com,> 1B,"> 10,000"
7642079,Hysan Development,http://hysan.com.hk,200M - 1B,"500 - 1,000"
9623633,American Finance Solutions,http://americanfinancesolutions.com,1M - 10M,10 - 50
12964141,Maga Design Group,http://magadesign.com,1M - 10M,10 - 50
9019835,Grand Canyon Education Inc,http://gcu.edu,200M - 1B,"1,000 - 5,000"
12405228,YOU Technology,http://you.net,10M - 50M,10 - 50
12924746,Koç Holding,http://koc.com.tr,> 1B,"> 10,000"
12051109,Sekisui House,http://sekisuihouse.co.jp,> 1B,"> 10,000"
12033552,Enlightened,http://enlightened.com,10M - 50M,50 - 200
11339029,Imagine Easy Solutions,http://imagineeasy.com,1M - 10M,10 - 50
8345339,Talanx,http://talanx.com,> 1B,"> 10,000"
8882346,"Rollins, Inc.",http://rollins.com,> 1B,"> 10,000"
12251355,Aflac,http://aflac.com,> 1B,"5,000 - 10,000"
11766494,Commonwealth Bank,http://commbank.com.au,> 1B,"> 10,000"
12803279,Abacus N Bytes,http://tcsassociates.com,1M - 10M,50 - 200
9556752,Areva,http://areva.com,> 1B,"> 10,000"
12600792,Themesoft,http://themesoft.com,10M - 50M,50 - 200
12420187,Early Growth Financial Services,http://earlygrowthfinancialservices.com,1M - 10M,50 - 200
11536719,Thinkgate,http://thinkgate.com,10M - 50M,50 - 200
12188026,Bank of India,http://bankofindia.com,> 1B,"> 10,000"
12705051,Guaranteed Rate,http://guaranteedrate.com,200M - 1B,"1,000 - 5,000"
9525602,Kawasaki Kisen Kaisha,http://kline.co.jp,> 1B,"5,000 - 10,000"
8323794,SK Telecom Co Ltd,http://sktelecom.com,> 1B,"> 10,000"
12620149,AirSage,http://airsage.com,1M - 10M,10 - 50
8258873,Swiss Re,http://swissre.com,> 1B,"> 10,000"
12901455,Shimizu,http://shimz.co.jp,> 1B,"> 10,000"
11919853,Capriotti's Sandwich Shop,http://capriottis.com,50M - 100M,10 - 50
12440965,Compliance Management International,http://complianceplace.com,1M - 10M,50 - 200
12491996,SquareTwo Financial,http://squaretwofinancial.com,200M - 1B,200 - 500
11836646,GSD Construction,http://gsd-tx.com,1M - 10M,1 - 10
12973601,Royal Cyber,http://royalcyber.com,1M - 10M,10 - 50
14418413,CBS,http://cbscorporation.com,> 1B,"> 10,000"
15139400,TD Ameritrade Holding,http://amtd.com,> 1B,"5,000 - 10,000"
12223083,Bit-Wizards,http://bitwizards.com,1M - 10M,10 - 50
12635851,BayRu,http://rusify.com,10M - 50M,50 - 200
13158875,Shizuoka Bank,http://shizuokabank.co.jp,> 1B,"1,000 - 5,000"
11841201,Giant Eagle,http://gianteagle.com,> 1B,"> 10,000"
7715748,Fuji Electric,http://fujielectric.com,> 1B,"> 10,000"
12437788,C.H. Robinson Worldwide,http://chrobinson.com,> 1B,"> 10,000"
12133190,MIPRO Consulting,http://miproconsulting.com,10M - 50M,50 - 200
8299269,Sika,http://sika.com,> 1B,"> 10,000"
9796232,Spartina 449,http://spartina449.com,10M - 50M,10 - 50
35506592,Akamai Technologies,http://akamai.com,> 1B,"5,000 - 10,000"
11328133,Netmark,http://netmark.com,1M - 10M,50 - 200
12579571,Level 11,http://level11.com,1M - 10M,10 - 50
11808925,PTT,http://pttplc.com,> 1B,"> 10,000"
7469421,Bta Bank,http://bta.kz,> 1B,"1,000 - 5,000"
8276973,Chugoku Electric Power,http://energia.co.jp,> 1B,"> 10,000"
11875942,M Force Staffing,http://mforcestaffing.com,1M - 10M,10 - 50
35506510,Columbia Sportswear,http://columbia.com,> 1B,"5,000 - 10,000"
12524588,Technology Resource Services,http://techresourceservices.com,1M - 10M,10 - 50
12587676,UniCredit Group,http://unicreditgroup.eu,> 1B,"> 10,000"
10892184,Tsingtao Brewery,http://tsingtaobeer.com,> 1B,"> 10,000"
9791014,Sainstore,http://sainstore.com,10M - 50M,50 - 200
12643873,Orient,http://orico.co.jp,> 1B,"1,000 - 5,000"
12892182,Polaris Industries,http://polaris.com,> 1B,"5,000 - 10,000"
13241792,International Business Machines,http://ibm.com,> 1B,"> 10,000"
13007950,Fast Retailing,http://fastretailing.com,> 1B,"> 10,000"
